Comment,Class
刚刚买到就掉价，摔坏了屏幕，然后自己出钱换屏幕售后都不到位，哎。,0
刚到，还在使用阶段！,0
刚到手 用几天来追评,0
刚到手，用用看再说,0
刚到手用了 两天  不是很喜欢 稍微发热 电池不如iphone耐用 自降500出掉 全套都在，需要的跟帖 ,0
刚到的手机，无限重启。快递员让我充电试试。,0
刚到货，还没用上手,0
刚开始用，不能用百事哈哈软件，一用就黑屏！生气,0
刚开始用时感觉很发热，用风扇吹一下就不热了。后来更新了系统感觉又好点了，电池不怎么玩可以用两天，屏幕感觉玻有阳光下很难看，都看不清楚，信号有点差，还没屏边边有点小掉油漆，4g运行只有1.5g可用给三个星是不的了。,0
刚开机 使用一段才有心得,0
刚拆开 可是你说好的tf卡了,0
"刚拿到就是坏的，真的很烦，屏幕有一道痕迹。我刚拿到就扔三星售后去了，想让京东给我换机，在线客服有点爱搭不理的，很失望。对网购电商的售后很反感，不过最后还是给我换了台新的。
奉劝不想在售后上消耗太多时间的还是去实体店买。
手机使用方面，颜值真的高，比水果机好看太多。刚拿到第一天，后台在下东西，就会卡，直接卡死机重启。后来好些，但是内存用量非常大，一般东西还是能带起来毕竟硬件在这放这。但是安卓系统的开放性真的烦，什么都不敢下怕病毒怕漏洞，而且系统占的内存特别大，不root没有推送，这些方面还是水果机做的好。
有几点建议，如果非常喜欢edge的外表这是你的不二选择，如果想用的时间长或者安全考虑还是去买水果机。",0
刚拿到手，贴完膜，希望使用后不会失望，下单的时候不送无线充电器，下完单，手机快拿到手了就又有送无线充电器的活动了，这样真的让人很不舒服！,0
刚拿到手，还没用。,0
刚拿到手充电开不了机，但是换货后机子挺好用的,0
刚拿到第三天屏幕中间出现了一条红线，差评了,0
刚收到，送老婆的，还没开始用,0
刚收到就发现手机左右缝隙不一致且左边缝隙过大。这款手机卖点是防水防尘，使用了四天，home键一周居然都是灰尘！！太费解了。不过屏幕很炫，充电很快，不卡顿。,0
刚收到手机后，放手机卡，打不出电话，显示未在网络上注册，过了一会，能打出去电话了，但过了一会别人打电话打不进来，显示所拨打的电话无法接通，手机信号满格电话也打不出去打不进来，手机信号经常一会一个格一会满格，旁边人的电话都好使，就这个电话有时候打不出去，也接不到电话，有时候好使有时候不好使，特别耽误事情，很失望，希望卖家给我一个满意的答复，已经申请售后,0
刚收到手机就发现前置摄像头里面有异物，申请换货中。。。,0
刚收到手机的时候，没注意手机背面闪光灯镜面有刮痕，手机有的时候卡顿，只能给三颗星了。,0
刚收到没打开看呢,0
刚收到这部手机打开确实眼前一亮！完爆苹果！这是优点！屏幕分辨率和相机也确实比苹果好些！优点可能也就是这了！说道手机，曲屏说实话确实虽然好看根本就不实用，不好拿，更不用说单手操作了！运行上保持了三星一贯的毛病，一个字，卡！而且刚买才半个月！再往后就不敢想了！说道这个手机的续航不用我说也看到评价了！而且说得速冲确实快，但也确实烫手，很烫！不得不害怕担心有时它会爆炸！原来用的NOTE3就知道三星的诟病，可看到商城的评价也确实心动了！但这次也确实失望了！如果有朋友不怎么玩手机，或游戏也完全可以考虑这个！如果用过苹果的也不用在看了！运行上，流畅度没得比！实话实说！,0
刚用得一天，感觉什么都好，不愧是当下最好手机，没有之一，但是&hellip;&hellip;我只能给中评了，这电下得真快！,0
刚过了退换时间就外壳鼓出！还不给退换，只好拿去维修！,0
刚过了退换期就外壳鼓出，不给退换只能包邮，新手机搞的不开心！,0
刚过换货日期就出毛病了，不知道是凑巧还是别的什么原因,0
初次充电，手机发烫的厉害,0
别买啊，千万别买，home键才用几天就出现划痕了，看的心里十分不爽,0
别的还行，就是喇叭声音有时候咔咔咔的，重启就好了，不知道你们有没有这情况,0
别的都好，就是发热....,0
别的都还好，就是看电影、玩游戏烫的太厉害！,0
到底是有多好卖啊，就送了个无限充电器。今天看却还有充点宝和保护套送。,0
"到手10分钟，就是进入系统设置这段时间，掉电8%，而且后背发热。这不是主要的，以我鸟丝级的目光，完全无法理解正面圆融后面平直的外形。拿到手毫无手感不说，还满身指纹。（别跟我说加套贴膜的，那不是我的习惯）跟心目中旗舰差距太大。奔着颜值来的，只是进入系统后，再没有进一步鼓捣的任何心情。如果这手机是*的还好理解，6K嘛，那么白白、白白。
看评论全是一爿赞美，也算是添加点不同的声音。
同时感谢京东能提供重新再来的机会！！",0
到手后没注意音响加键有问题，用了几天才发现，叫京东售后上门取件，三天都不见人来，心灰意冷，以后都不在京东买东西了！,0
到手就坏了，申请返修，下午京东就收回去了，第三天返了新机。,0
"到手第二天，打炉石结束以后花屏了一下，顿时心情不好了，是不是返修机？
续航果然名不虚传的短，稍微用一会电就掉一大截。",0
到货以后下载了开心消消乐，结果进去以后如果消的太多就会一顿一顿的卡屏，不知道是什么原因,0
到货第三天就丢了！这手机真招人。,0
前天买的，昨天上午就收到了！京东的速度还是值得赞誉的！手机包装盒看着挺完整的，应该没拆过！开箱后确实有眼前一亮的感觉，但是拿手上仔细看了看，发现前置和后置摄像头全都不在正中，都偏了！屏幕和边框能塞一张纸！在下轻微强迫症，再用两天看看，有其他问题就换了！,0
前天晚上的一时激动，小手一抖就下了单了，今天就拿到了新机，颜值颇高，照相不错，其他的研究中，,0
前摄像头有点歪，后盖边缘一点点掉漆,0
前置摄像头不在中心圆，不知是不是都一样,0
前置摄像头微信视频花屏模糊。2台都是这样。 一个社摄像头就毁了。,0
前置摄像头是歪的 过了七天才发现,0
前置摄像头是歪的，手机侧边缝隙较大。可以轻松的插入a4纸。其他没有什么问题，这点让我非常失望。,0
功能不错，但是有一个致命的问题就是防误触真心不行，因为曲面屏，单手操作肯定会贴着屏幕。这个系统层面要优化，否则这个体验感真心让人想摔手机。,0
功能强大挺长的手机挺好用。,0
功能都还可以，就是掉漆严重，这才不到一个月，前面听筒，和后摄像头突出的外框都掉漆了。平时就是单独放在裤兜里。请客服给个解决方案,0
包装倒是挺有档次，很重，手机么没有想像中的惊艳，就还好了，卡顿还是时常会出现，玩天天酷跑卡到你没脾气，都说下载个游戏启动器会好，事实证明根本没用好吗？玩节奏大师倒很顺畅，什么意思啊！我就当是6.0还不适配吧，唉！反正我就拿这手机装b用了，除此之外好像也没什么特别的了。还有对我来说，这颜值也不怎么高。,0
包装太差，连防震措施都没有，手机和赠品都是胡乱放里面，只能给3分咯，我买的优惠套装连官方送的壳和膜都没有，虽说没什么卵用。手机还没怎么用。,0
包装太烂,0
包装完好，下单时页面有赠品，下单后赠品不翼而飞，询客服后客服发来无赠品的下单快照，不知是谁过错，本次购物不开心！！！,0
包装很一般，手机感觉应该是真品,0
包装方面不错，外观跟想象差不多，其他还没真正用，首先最不满意的就是保护膜，根本无法铁笼！！气死我了，我现在没有用保护膜，这样迟早机子刮花！自己先给开刀了！,0
包装是没拆过，机子不知是不是全新的，手机侧面金属被磕碰一个凹点，影响美观，无线充电易发热，不耐电，其他的暂时没发现,0
包装简单，连一个套都不愿意送，手机摔，烦啊，拿着这个手机就像拿着暖水袋,0
包装简单了，配送的大叔应该刚入行吧，我要拆开外包装验货他不同意，只能打的话给他老板，弄得周围的人来围观，也是醉了。手机挺好，用一段时间再说吧。,0
包裹也太随意了吧，连个缓震 的东西都没有，直接用个纸盒，要是碎了算谁的,0
十分恶心的手机。电池鸡肋，还喜欢死机。早知道就应该一直用苹果手机，几千块就但喂狗了。,0
